id,city,region,country_name,latitude,longitude,Genealogical researcher,GLAM professional,Government employee,Legal researcher,Member of the general public,Post-secondary researcher,Student,Teacher,Other Identification,Computer Science,Digital Humanities,Education,Environment/Climate,Gender Studies,Genealogy,Geography,Health,History,Indigenous Land Claims,Indigenous Studies,Information Science,Law,Linguistics,Literature,Political Science,Other Interest
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
1.18549E+11,Hamilton,Ontario,CA,43.2501,-79.8496,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
1.18549E+11,London,Ontario,CA,42.9834,-81.233,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
1.18549E+11,Belmont,Ontario,CA,42.8834,-81.083,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,0,retired rcmp member 1967-97,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
1.18549E+11,Guelph,Ontario,CA,43.5459,-80.256,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,0,0,0,0,amateur historian,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Oakville,Ontario,CA,43.4501,-79.6829,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,
1.18549E+11,Alliston,Ontario,CA,44.1501,-79.8663,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,archaeology
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,0,archaeologist,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Kingston,Ontario,CA,44.2298,-76.481,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Brockville,Ontario,CA,44.5913,-75.687,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,London,Ontario,CA,42.9834,-81.233,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
1.18549E+11,Richmond Hill,Ontario,CA,43.8711,-79.4373,0,0,0,0,1,0,0,0,ex-rcmp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
1.18549E+11,Orillia,Ontario,CA,44.6087,-79.4207,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,
1.18549E+11,Smiths Falls,Ontario,CA,44.9045,-76.0233,0,0,0,0,0,1,0,0,,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,local history
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Kingston,Ontario,CA,44.2298,-76.481,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Kingston,Ontario,CA,44.2298,-76.481,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
1.18549E+11,London,Ontario,CA,42.9834,-81.233,1,0,0,0,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,0,0,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.18549E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,1,1,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Kemptville,Ontario,CA,45.0168,-75.641,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Barrie,Ontario,CA,44.4001,-79.6663,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18549E+11,Niagara Falls,Ontario,CA,43.1001,-79.0663,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
1.18548E+11,Oshawa,Ontario,CA,43.8852,-78.8771,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
1.18548E+11,Thunder Bay,Ontario,CA,48.382,-89.2502,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Toronto,Ontario,CA,43.7064,-79.3986,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
1.18548E+11,Ottawa,Ontario,CA,45.4112,-75.6981,0,0,0,0,1,0,0,0,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
